grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,MAT,TCQ,MAP,PDM,TS,PS,accu_2019
1469,30.97,114.69,95.7838,182.48,238.17,58.3,30.3,110.2,200.5,145.4,232.4,248.3,0.41,0.33,0.36,0.29,0.29,0.26,289.7687,278.07654,1239.74,27.4087,88.0703,55.6821,5807.91551
1470,30.88,115.75,424.212,181.86,237.09,56.7,28.2,106.5,199.5,148.5,230.7,248,0.39,0.34,0.31,0.29,0.29,0.28,287.8205,276.62115,1486.22,35.0588,84.6103,54.6662,5186.407215
1471,30.78,116.8,164.97,182.64,237.44,55.3,25.4,106.3,202.4,148.1,230.2,249.3,0.39,0.35,0.29,0.3,0.3,0.27,289.0322,277.9166,1375.82,32.2624,85.2131,52.8576,5569.931758
1472,30.67,117.85,137.528,179.13,234.91,58.6,28.4,111.7,197.3,146.1,227.6,247.6,0.4,0.36,0.32,0.32,0.31,0.31,289.1055,277.59579,1381.97,39.2465,87.1173,50.5651,5615.215867
1473,30.55,118.9,281.727,178.02,235.17,59.1,28.9,110.1,196.1,146.8,227.4,248.3,0.4,0.36,0.32,0.32,0.31,0.31,288.3246,276.9209,1410.26,43.3223,86.0291,48.5392,5286.522637
1474,30.42,119.94,103.303,176.77,234.67,58.7,28.9,110.1,195.1,144.9,226.6,248.2,0.4,0.36,0.31,0.32,0.32,0.3,289.1877,278.08713,1334.11,43.3665,84.7559,48.4499,5619.256103
1475,30.28,120.98,34.5517,177.85,237.47,63,28.9,115.1,196.5,147.4,226.5,253.9,0.41,0.36,0.35,0.32,0.3,0.29,289.5848,278.7355,1270.28,45.1647,83.2852,43.9599,5755.81362
1494,28.8,85.34,4877.06,193.93,231.59,44.3,27.5,92.9,201.6,159.1,228.9,240.5,0.22,0.16,0.27,0.2,0.16,0.3,271.82536,264.6511,315.226,1.62019,55.3906,101.887,801.4934306
1495,28.97,86.36,4951.94,194.39,231.24,43.1,26.8,91.2,201.8,159.5,228.7,240.1,0.21,0.16,0.27,0.19,0.15,0.3,271.99455,263.91076,257.744,0.944261,63.2324,128.846,849.7083825
1496,29.14,87.38,4839.33,198.33,225.61,29.4,22.3,63.6,202.9,166.3,224.8,229.8,0.15,0.12,0.19,0.12,0.1,0.17,272.850382,264.08996,248.625,0.619215,68.6343,144.715,1194.775005
1497,29.29,88.4,4605.03,203.77,226.75,23.2,17.7,60.8,207.3,166.2,226.7,227.4,0.15,0.12,0.21,0.13,0.11,0.22,274.55456,265.69339,287.328,0.45766,68.4116,143.693,1435.853123
1498,29.43,89.43,4710.97,205.14,228,23.4,18.1,61.5,208.7,166.7,227.9,228.8,0.14,0.12,0.2,0.12,0.11,0.22,274.47636,265.65333,271.602,0,67.7887,141.171,1340.84689
1499,29.57,90.46,4754.27,203.82,228.16,24.1,18.7,64,208,163.4,228.1,228.8,0.15,0.13,0.11,0.12,0.12,0.17,274.094792,265.3831,275.691,0,66.9702,134.316,1306.411273
1500,29.69,91.5,4490.35,204.55,229.99,28,21,68.1,209.7,163.6,229.9,230.6,0.18,0.16,0.16,0.14,0.13,0.21,275.60776,266.89059,313.977,0,66.4333,127.063,1545.671465
1501,29.81,92.53,4994.43,201.25,234.45,34.2,23.9,69.7,209.3,163.8,234.5,234.4,0.18,0.14,0.14,0.12,0.1,0.17,272.05022,263.36057,301.416,0.379195,66.8538,116.33,773.0810225
1502,29.92,93.57,4600.91,193.99,233.04,44.7,26.4,87.8,204.6,157.7,231.6,236.8,0.24,0.17,0.23,0.18,0.15,0.26,273.834031,265.44461,398.519,1.21805,63.95,103.55,850.991425
1503,30.01,94.62,4087.85,191.88,236.15,57.2,31.8,97.9,204.3,160,233.7,240.7,0.32,0.23,0.38,0.25,0.19,0.34,276.6635,268.65937,554.231,2.11637,60.3569,95.0574,1623.2175
1504,30.1,95.66,4201.7,191.53,236.42,58.5,32.3,98.7,204.3,160.2,233.9,240.9,0.33,0.23,0.38,0.26,0.2,0.34,276.07609,268.21513,632.788,3.05892,59.579,92.9465,1386.687287
1505,30.18,96.71,4654.8,195.05,233.53,44.8,25.8,88.5,205.3,160.4,231.9,237.6,0.24,0.17,0.25,0.19,0.15,0.26,273.270553,265.432,557.958,2.94446,60.1161,93.1653,1079.39468
1506,30.25,97.76,4380.03,199.36,232.11,38.1,24.5,83.8,205.8,168,231.1,235.9,0.2,0.15,0.25,0.14,0.13,0.19,275.0525,267.14775,535.185,2.25728,60.0415,95.0635,1318.842578
1507,30.31,98.81,4227.39,200.2,234.33,40.3,25.4,92,207.2,163.5,232.4,241.6,0.21,0.16,0.29,0.16,0.15,0.21,275.7399,267.72784,533.695,1.51085,60.1908,99.3729,1472.93929
1508,30.36,99.86,4473.94,201.1,235.6,39.3,25.3,87.4,208.7,161.6,233.9,241.7,0.21,0.15,0.23,0.16,0.15,0.21,273.84741,265.66332,661.224,2.06873,60.9068,102.09,971.1208125
1509,30.4,100.91,4003.73,193.71,234.55,45.8,25.7,90.3,205.9,155.1,231.6,241.7,0.25,0.18,0.22,0.19,0.16,0.24,276.03006,267.79181,757.367,2.71761,60.3896,98.3827,1382.755122
1510,30.44,101.96,3687.9,188.84,235.39,53.7,27.6,97.6,204.1,151.9,231.8,241.9,0.3,0.22,0.26,0.23,0.2,0.27,276.51783,268.43405,908.408,5.17052,59.147,87.6826,1406.541568
1511,30.46,103.02,1864.53,186.53,235.31,56,28.9,98.6,202.1,151.7,231.2,242.3,0.3,0.22,0.26,0.23,0.2,0.27,284.8726,276.15468,1192.37,9.64925,63.539,87.3527,3466.53084
1512,30.47,104.07,507.548,167.83,237.32,74.3,35.6,109.1,193,142.1,230.6,244.1,0.41,0.35,0.34,0.36,0.31,0.4,289.6169,280.21942,1084.45,9.06142,68.5467,95.716,5798.47128
1513,30.47,105.13,385.306,181.54,231.99,54.6,26.1,122.3,198.5,135.2,226.3,248.1,0.46,0.39,0.37,0.35,0.31,0.42,290.0767,280.5469,964.786,11.708,70.1221,81.1724,5846.0662
1514,30.47,106.18,340.889,177.22,239.25,65.3,28,114.5,195.6,151.6,227.1,255.4,0.44,0.4,0.4,0.36,0.33,0.35,290.7383,281.00942,1059.22,17.1118,72.6521,64.9564,6006.6569
1515,30.45,107.24,465.744,173.95,241.35,71.5,30.5,119.1,196.2,146.8,232.7,252,0.42,0.37,0.36,0.33,0.3,0.34,290.1796,280.3294,1180,18.006,73.8182,60.8289,5812.056408
1516,30.43,108.29,805.033,173.03,239.46,72,35,111.5,194.4,146.8,232,247.7,0.39,0.33,0.33,0.31,0.29,0.32,288.3527,278.47055,1364.46,21.2865,73.7438,59.8375,5307.138045
1517,30.39,109.34,1120.23,174.21,238.33,69.8,33.6,108.1,195.2,148,231.5,245.7,0.38,0.32,0.33,0.3,0.28,0.31,286.5109,276.65175,1427.58,25.1718,73.7401,58.7302,4527.290383
1518,30.35,110.4,1119.73,175.81,237.09,65.8,32.3,105.3,195.2,149.4,230.3,245.2,0.37,0.32,0.31,0.29,0.28,0.3,285.5719,275.54269,1364.71,28.3643,75.2752,55.7385,4287.717257
1519,30.3,111.45,222.676,177.11,238.56,67.2,32.8,108.9,196.2,149.3,230.3,248.6,0.38,0.32,0.35,0.3,0.29,0.3,289.3533,278.51166,1202.03,26.9704,81.371,54.9887,5694.126265
1520,30.24,112.5,33.2258,179.13,235.73,60.3,30.9,107.1,196.7,148.3,227.8,248.2,0.4,0.33,0.37,0.3,0.29,0.29,289.819,278.5999,1127.85,29.9676,84.5788,48.8324,5941.638388
1521,30.16,113.54,27.6486,178.37,236.54,61.2,30.9,107.7,197.5,146,229.4,247.2,0.4,0.33,0.36,0.3,0.29,0.29,290.0316,278.42342,1229.86,33.1759,86.8705,49.9636,6045.484865
1522,30.08,114.59,80.5625,174.06,235.86,63.2,31.2,108.6,194.7,143.6,227.3,247.2,0.41,0.35,0.35,0.31,0.31,0.28,290.0894,278.56053,1369.82,35.9696,86.7164,54.0338,6033.41017
1523,29.99,115.63,112.882,180.45,235.29,55.6,29.3,103.7,197.2,148.7,228.7,247.3,0.39,0.34,0.33,0.3,0.3,0.29,289.8803,278.48635,1456.37,40.9229,86.0839,50.5464,5967.901823
1524,29.89,116.68,101.375,176.33,235.63,61,28.8,108.4,194.7,148.3,226.8,248.6,0.39,0.35,0.33,0.32,0.31,0.31,290.0838,278.71856,1507.96,45.1358,85.8837,50.532,5871.324363
1525,29.78,117.72,337.794,175.58,236.79,63.5,27.8,113.2,195.6,146.9,226.6,250.8,0.4,0.36,0.31,0.32,0.31,0.3,288.7544,277.68062,1709.21,47.8698,83.06,53.4689,5451.540213
1526,29.66,118.75,379.676,175.81,235.69,62.5,29,111.8,195,147,226.5,249.2,0.4,0.36,0.31,0.33,0.31,0.31,288.5462,277.48056,1657.34,47.7161,83.0599,51.0533,5430.28097
1527,29.54,119.79,220.303,174.77,236.13,62.3,31.1,109.9,193.3,146.2,227.1,249.5,0.39,0.35,0.3,0.32,0.32,0.31,289.5744,278.56375,1468.67,44.4263,83.2444,47.0373,5709.643932
1528,29.4,120.82,299.152,174.76,238.14,66.8,30.8,116.1,196.2,145.5,229,250.4,0.41,0.36,0.32,0.31,0.3,0.29,288.9265,278.35954,1499.89,44.832,80.6762,45.402,5506.501218
1548,28.1,86.55,4981.09,193.94,231.09,43.8,26.9,93.9,201.5,158.4,228.5,240.1,0.22,0.16,0.26,0.19,0.15,0.3,270.26165,262.7343,335.745,1.16852,58.7796,123.408,509.3457791
1549,28.26,87.56,4803.03,186.32,227.63,47.8,29.9,84,195.6,158,225.3,233.1,0.19,0.14,0.19,0.14,0.11,0.22,272.839754,264.78958,371.178,1.6241,62.43,127.836,1092.002737
1550,28.41,88.58,4950.28,194.18,230.88,42.6,27.5,86.6,202.9,156.7,229.9,234.1,0.22,0.17,0.2,0.16,0.13,0.24,272.315049,263.98108,278.466,0.962719,64.5465,130.955,802.5924924
1551,28.55,89.59,4857.59,197.71,231.53,38,25.5,87.4,205.4,154.3,230.9,234.3,0.21,0.17,0.17,0.15,0.13,0.23,273.1751016,264.80047,257.416,0.23945,64.4408,130.23,903.6830382
1552,28.68,90.61,4965.03,199.82,229.24,29.4,21.2,66,206.7,161.7,229.4,228.6,0.17,0.14,0.11,0.13,0.12,0.18,272.788911,264.542,259.396,0.0285886,63.6384,127.846,852.6630991
1553,28.81,91.64,4674.94,200,236.3,44,25.4,96.7,210.2,153.1,234.3,242.8,0.23,0.15,0.24,0.17,0.14,0.26,274.572,266.32761,273.042,0,63.2747,124.441,1147.044055
1554,28.92,92.66,4588.47,198.97,234.59,40.3,26.5,82.5,207.2,161.6,234,236.6,0.19,0.14,0.21,0.14,0.11,0.22,274.90429,266.76431,302.056,0.0590001,62.4219,114.986,1143.191722
1555,29.03,93.69,4245.42,192.73,237.23,57.5,31.8,99.9,205,159.9,234.5,242.6,0.33,0.23,0.39,0.25,0.19,0.35,276.51908,268.7896,455.202,1.16224,58.704,99.948,1355.602195
1556,29.13,94.72,2992.8,191.66,237.71,59.9,33.3,100.2,204.5,160.4,234.6,243.2,0.34,0.24,0.4,0.26,0.2,0.35,282.77739,275.5447,1090.82,4.04052,53.3272,91.2279,3612.05058
1557,29.21,95.76,3463.5,192.51,238.07,59,30.4,99.3,207.2,159.4,235.1,242.9,0.34,0.23,0.37,0.26,0.2,0.34,280.64734,273.441272,947.178,4.27328,53.7134,89.9642,2955.069098
1558,29.29,96.79,4587,195.85,235.94,49.5,25,95.6,208.6,159.2,233.5,241.2,0.27,0.18,0.28,0.21,0.16,0.29,274.22204,266.97972,658.782,3.58724,55.5201,89.7263,890.3493
1559,29.36,97.83,4383.41,195.44,236.96,51.8,25.8,97.4,209.1,159.6,234.3,242.2,0.27,0.18,0.28,0.2,0.15,0.28,274.86065,267.5324,610.29,3.53722,56.0285,90.2043,1139.84167
1560,29.42,98.87,4021.52,198.16,237.32,46.4,24.4,96,209.6,158.9,234.5,244.6,0.26,0.17,0.29,0.19,0.16,0.27,276.73997,269.18124,564.323,2.68711,57.0699,94.8736,1869.09292
1561,29.47,99.91,4319.11,201.53,235.97,39.7,24.1,90.1,210.1,158.7,234,243.1,0.22,0.16,0.23,0.17,0.15,0.23,274.8961,266.9595,656.626,2.17971,59.0785,105.833,1338.596263
1562,29.51,100.95,4088.21,196.28,237.36,47.3,26,93.2,208.4,155.7,234.2,244.9,0.27,0.19,0.27,0.21,0.17,0.26,275.77657,267.90062,808.417,2.6795,57.8998,103.044,1312.190278
1563,29.54,102,3391.83,187.57,235.7,55.4,28.7,98.6,203.4,150.9,232,242.3,0.3,0.22,0.26,0.23,0.2,0.27,278.36076,270.65767,992.54,5.47216,56.5008,89.9368,1742.465213
1564,29.57,103.04,1335.15,176.92,239.32,69.3,34.5,105.1,197.8,149.7,233.7,245.5,0.35,0.29,0.3,0.29,0.26,0.31,287.1601,278.66966,1265.5,10.6366,61.9766,89.8016,4461.629875
1565,29.58,104.08,439.903,173.86,243.98,80.3,40.3,113.8,195.5,149.6,238,249.5,0.38,0.31,0.36,0.31,0.27,0.34,290.3191,281.21208,1240.81,14.2489,66.5671,87.1146,6051.283085
1566,29.58,105.13,369.4,170.41,240.21,72.1,32.5,125.8,191.9,142.4,229.6,257.2,0.46,0.43,0.37,0.4,0.34,0.44,290.917,281.53041,1047.42,16.726,69.161,74.6426,5987.924355
1567,29.58,106.17,346.567,177.31,240.05,66.5,29.7,114.7,195.7,150.9,227.7,256.8,0.44,0.39,0.4,0.37,0.33,0.36,291.2944,281.69902,1079.77,19.8452,71.6346,62.4914,6151.78986
1568,29.56,107.21,633.314,174.84,237.89,70.7,35.8,110.6,192.2,151.2,228.7,248.6,0.39,0.35,0.35,0.32,0.3,0.32,289.5493,279.85923,1172.82,20.0701,72.6048,59.0685,5764.07629
1569,29.54,108.26,931.867,174.96,238.97,70.4,33.5,111.5,195,148.2,231.9,247.1,0.39,0.33,0.34,0.32,0.31,0.33,287.4203,277.68795,1375.06,24.4994,72.5794,57.1552,5011.797858
1570,29.5,109.3,844.471,173.71,239.07,71.5,34.9,110.4,194.1,148.6,231.3,247.5,0.39,0.33,0.33,0.31,0.3,0.32,287.6116,277.55581,1464.45,28.1851,75.0236,56.8461,4863.84957
1571,29.46,110.34,670.294,172.61,239.85,72.9,36,110.6,194.5,146.7,232.6,247.4,0.39,0.33,0.33,0.3,0.28,0.31,288.2812,277.88775,1438.75,32.6222,77.7272,55.2283,5194.388703
1572,29.41,111.38,189.455,171.12,239.85,74.8,35.9,110.8,194.9,145.6,231.7,247.4,0.4,0.33,0.35,0.3,0.29,0.3,289.7998,278.85929,1321.99,35.8752,82.2988,49.5565,5823.65873
1573,29.35,112.42,32.1143,179.91,236.06,61.2,32.2,105.5,197.6,148.9,229.3,246.5,0.39,0.31,0.36,0.29,0.27,0.29,290.2524,278.89178,1277.32,39.2618,85.4785,46.7317,6065.474793
1574,29.27,113.46,156.125,174.84,238.66,66.9,33,108.1,195.9,147.5,230.6,248.5,0.4,0.34,0.34,0.3,0.29,0.29,289.7697,278.32498,1393.55,42.624,85.5379,48.6344,5925.340878
1575,29.19,114.49,350.727,173.66,238.43,68,32.7,108.5,194.5,147.8,229.9,248.4,0.4,0.34,0.35,0.31,0.29,0.31,289.1086,278.08683,1531.1,42.7578,82.8014,52.3418,5501.76005
1576,29.1,115.52,183.088,172.31,236.92,68.4,34.1,106.9,191.6,149,228.2,246.8,0.39,0.34,0.35,0.31,0.3,0.31,289.9467,278.90085,1248.59,37.9462,83.5617,47.7997,5893.75655
1577,29.01,116.55,34.8571,165.99,235.27,71.4,35.8,109.6,185.4,145.5,225.8,245.3,0.38,0.36,0.32,0.31,0.31,0.3,291.0049,279.87544,1496.83,43.7315,83.813,52.0545,6321.241527
1578,28.9,117.58,223.903,175.53,241.93,70,32.8,114.1,197.3,148.9,232.1,253.4,0.41,0.37,0.34,0.3,0.29,0.28,290.3858,279.5748,1804.63,50.9889,80.7441,56.6585,6013.54861
1579,28.78,118.61,349.229,175.84,241.49,69.4,31.2,114.4,197.2,150,231.2,253.3,0.42,0.38,0.34,0.32,0.31,0.3,289.6988,279.01217,1769.81,50.6184,79.8846,55.3298,5696.77666
1580,28.65,119.63,373.088,176.6,242.09,69.3,30.9,113.9,198.7,150.3,232.3,253.3,0.42,0.38,0.34,0.32,0.31,0.31,289.6004,279.2043,1594.89,39.9843,78.2967,48.8171,5650.619157
1581,28.52,120.65,386.788,176.27,239.89,67.5,30.2,114.9,198,148.8,230.8,251.6,0.43,0.4,0.35,0.33,0.31,0.32,289.2346,279.35149,1688.43,44.4947,75.6968,47.9308,5630.824179
1606,27.92,91.77,4369.59,198.94,236.41,45.5,25.5,96.6,210.1,153,234.3,242.6,0.24,0.15,0.24,0.18,0.14,0.27,275.33709,267.68223,436.657,0.555055,58.515,110.097,1044.92758
1607,28.04,92.79,3766.27,199.16,237.11,46.4,26,97.9,210.3,152.5,235,243.4,0.24,0.15,0.25,0.18,0.14,0.27,279.3744,271.98054,720.299,1.99584,55.6494,102.137,2508.05456
1608,28.14,93.81,1943.26,193.82,239.94,62.4,33.3,105,207.8,159.5,237.4,244.4,0.36,0.25,0.42,0.28,0.21,0.37,288.318,281.51266,1757.87,7.33512,48.9113,90.0639,5424.512972
1609,28.24,94.83,1171.77,187.28,244.43,77.6,45,107.7,204.5,161.7,243.4,245.5,0.44,0.35,0.47,0.34,0.28,0.4,291.2839,284.7282,2583.46,12.0392,46.2099,88.9657,6907.258809
1610,28.32,95.85,1656.92,192.74,239.7,61.5,31.4,101.3,208.4,160,236.9,244,0.35,0.24,0.38,0.26,0.2,0.34,286.0973,279.38294,1799.75,8.58022,48.6701,90.0117,5001.039253
1611,28.4,96.88,3470.13,195.53,238.76,54.4,25.9,98.2,211,159.4,236.1,243.5,0.28,0.18,0.27,0.2,0.15,0.28,280.13211,273.370082,1128.73,6.82916,50.6154,87.3575,2388.714804
1612,28.47,97.91,3915.16,195.92,240.97,57.8,29.5,101.5,210.4,160.2,237.6,246.9,0.35,0.24,0.38,0.26,0.2,0.32,276.19648,269.31888,738.96,6.04696,52.6177,84.3652,1370.346804
1613,28.53,98.93,3748.45,197.9,239.1,51.7,27,98.9,209.9,160.3,235.6,246.8,0.31,0.22,0.37,0.24,0.19,0.32,278.29599,271.28671,719.873,6.192,53.1213,85.8788,2443.045852
1614,28.58,99.96,4061,199.01,238.28,45.1,25.4,92.8,209.6,159,235.3,246.4,0.26,0.19,0.29,0.2,0.17,0.27,276.2208,268.80346,711.336,3.80199,55.4345,102.29,1680.39134
1615,28.62,100.99,3710.18,197.31,237.63,46.2,26,93.2,208.9,156.2,234.9,244.5,0.27,0.19,0.27,0.2,0.17,0.26,278.33304,271.02659,850.846,2.93385,53.6882,103.241,1907.17018
1616,28.65,102.03,3087.94,192.32,239.02,52.8,28.7,95.8,206.9,155.9,235.5,245.8,0.3,0.22,0.28,0.22,0.19,0.27,281.38714,274.3112,1042.59,5.03754,51.5094,93.0014,2540.51582
1617,28.67,103.06,2202.45,181.73,240.35,66.5,35,106.5,199.5,152.8,234.5,248.3,0.36,0.29,0.33,0.28,0.24,0.3,283.4142,275.69924,1152.85,9.24592,56.0793,85.5001,3224.64692
1618,28.69,104.09,708.967,177.58,240.35,71.6,35.9,109.7,197.7,150.7,233.7,247.8,0.38,0.31,0.34,0.3,0.27,0.32,288.9412,280.04646,1085.58,13.8822,64.7224,78.8257,5499.565233
1619,28.69,105.12,382.133,168.97,241.25,79,35.5,115.3,187.1,152.3,229.1,251.7,0.42,0.38,0.39,0.35,0.32,0.35,290.9295,281.72241,1105.12,20.7898,67.5569,68.918,6024.77838
1620,28.68,106.16,673.967,173.99,241.77,76.6,34.1,115.6,193.2,153,230.6,252.5,0.44,0.39,0.42,0.35,0.32,0.35,289.57,280.08614,1098.76,21.2976,70.1526,62.9592,5647.253347
1621,28.67,107.19,994.556,174.39,238.79,71.8,36.1,110.4,192.6,150.9,230.5,247.8,0.4,0.36,0.35,0.32,0.3,0.31,288.1757,278.47399,1171.2,21.3366,72.0773,60,5115.29354
1622,28.65,108.22,860.146,173.78,240.31,73.8,34.1,112.7,196.3,147.6,232.3,248.3,0.4,0.34,0.34,0.33,0.31,0.33,288.0439,278.08626,1264.24,24.1397,74.1205,57.1213,5225.091533
1623,28.61,109.25,581.273,174.79,239.1,72,35.2,110.6,195.2,149.6,231.5,247.3,0.4,0.35,0.36,0.33,0.31,0.34,288.7237,278.35783,1350.28,30.2331,77.2714,54.7043,5361.323163
1624,28.57,110.28,428.267,175.04,242.2,74,36,111.9,198.3,148.5,235.7,248.9,0.43,0.35,0.38,0.31,0.29,0.32,289.193,278.55672,1437.31,37.481,79.6349,53.6083,5563.099358
1625,28.52,111.31,285.03,173.28,242.2,73.9,36.3,111.3,196.2,147.2,234.2,250.2,0.42,0.35,0.37,0.31,0.3,0.3,289.4966,278.54922,1424.41,41.8499,82.2855,48.3132,5621.735558
1626,28.46,112.34,108.324,176.3,242.9,70.8,34.7,112.3,197.9,149.8,235.1,252,0.42,0.36,0.37,0.3,0.29,0.3,290.4044,278.84303,1393.47,44.2078,86.4682,45.3479,5956.681382
1627,28.38,113.37,148.844,177.57,239.08,65.1,31,109.9,196.6,151.2,231.2,249.3,0.41,0.35,0.37,0.29,0.28,0.28,290.2619,278.86056,1467.87,46.0907,85.1811,47.2837,6015.064382
1628,28.3,114.39,289.25,174.52,239.62,67.8,32.6,109.3,194.8,148.9,231,249.9,0.4,0.35,0.35,0.3,0.29,0.3,289.7653,278.87026,1554.33,47.0728,81.7132,49.9634,5788.842713
1629,28.22,115.42,67.1563,165.55,236.3,72.2,36.7,106.5,184.7,147.2,224.8,247.9,0.38,0.35,0.34,0.34,0.31,0.35,291.1137,280.10897,1230.29,37.9684,82.7177,53.7911,6306.02499
1630,28.12,116.44,74.8235,173.31,243.28,77.2,38,110.5,197.6,151.4,234,251.3,0.4,0.33,0.35,0.27,0.25,0.27,291.423,280.47565,1499.83,42.5724,81.7851,58.8183,6384.375412
1631,28.01,117.45,404.545,179.21,245.21,73.5,31.5,116.6,203.4,150.9,235.4,255.3,0.43,0.36,0.37,0.3,0.28,0.29,290.3532,280.24602,1901.99,51.1733,75.3918,59.018,5902.673505
1632,27.89,118.47,559.29,176.95,242.23,70.1,31.3,114.9,198.8,150.2,231.9,254,0.43,0.39,0.36,0.33,0.31,0.31,289.8677,280.11257,1941.62,49.7319,72.6666,57.4099,5709.874522
1633,27.77,119.48,739.094,176.7,242.09,68.5,30.6,113,199.9,149,233,252.7,0.43,0.39,0.33,0.33,0.32,0.33,288.7232,279.36843,1842.04,41.738,70.5273,50.2933,5427.624977
1634,27.63,120.49,229.533,177.05,242.66,68.7,31.4,111.1,199.7,151.1,233.7,253,0.43,0.4,0.34,0.33,0.31,0.33,290.3412,281.13698,1691.7,41.7583,70.9922,50.6549,6081.888536
1660,27.15,92.92,999.118,201.35,239.24,46.1,25.2,99.5,213,150.6,236.8,246.3,0.25,0.15,0.24,0.17,0.14,0.25,291.4882,285.0246,1970.32,7.4059,45.2411,88.52,7099.51982
1661,27.25,93.92,613.161,194.11,241.27,63.8,33.8,105.5,208.9,159.4,238.8,245.2,0.37,0.26,0.43,0.28,0.21,0.37,291.7149,285.319,2251.61,10.6806,44.8254,85.6867,7280.395392
1666,27.64,99,3032.71,196.52,239.95,53.8,27.6,101,209.5,158.3,236.2,247.6,0.34,0.24,0.38,0.26,0.21,0.33,282.25742,275.70811,984.091,8.42268,48.7812,84.4358,2764.338412
1667,27.69,100.02,3307.39,196.93,237.79,47.8,25.1,96.1,208.9,157.1,234.1,246.4,0.29,0.21,0.31,0.23,0.19,0.29,281.14277,274.47944,854.818,4.78308,49.3834,96.7443,2618.03749
1668,27.73,101.04,3020.71,194.62,240.23,51.8,27.5,96.4,209.5,155.2,237.3,246.3,0.31,0.21,0.3,0.23,0.18,0.29,282.81743,276.21819,930.31,3.34614,48.2146,101.743,3118.872673
1669,27.76,102.06,2484.35,193.38,240.87,53.9,29.2,97.9,208.6,154.2,238,246.4,0.31,0.22,0.3,0.23,0.2,0.29,285.3902,278.69113,1034.64,5.12212,48.1353,96.6142,4064.164735
1670,27.78,103.08,2234.09,183.51,240.59,64.4,33.8,105.8,202.1,151.1,235.5,247.7,0.36,0.28,0.32,0.27,0.24,0.29,284.2629,276.89258,1016.27,7.84236,52.8826,87.239,3745.751263
1671,27.79,104.1,1484.53,179.53,240.79,69.4,32.7,109.8,201.6,149.5,234.7,247.9,0.39,0.31,0.33,0.28,0.25,0.31,286.1142,277.72079,907.036,11.0477,60.2351,78.9613,4401.709782
1672,27.8,105.12,1210.08,177.7,242.97,73.4,34.1,111.6,202.3,149.7,236.6,249.6,0.4,0.33,0.35,0.29,0.25,0.32,287.2615,278.27954,995.955,17.1659,65.0217,71.0603,4805.895187
1673,27.79,106.15,1055.69,173.06,242.13,77.7,36.1,114.3,197.2,148.3,235.4,248.5,0.44,0.38,0.38,0.32,0.28,0.35,288.2074,278.76067,1072.83,19.7029,69.0056,65.2328,5280.215783
1674,27.78,107.17,974.267,171.35,240.05,75.3,32.3,111.6,195.9,147.3,232.9,246.5,0.45,0.39,0.39,0.33,0.3,0.35,288.4873,278.64932,1130.46,21.6685,72.3626,61.4657,5133.86343
1675,27.75,108.19,823.167,170.33,240.73,79.3,36.4,113.6,195.7,146,232,247.9,0.4,0.35,0.34,0.32,0.3,0.32,288.6345,278.57296,1187.85,25.4483,74.8024,57.7252,5211.895922
1676,27.72,109.21,582.5,176.51,242.15,72.9,36.2,111.8,197.7,149.2,234.5,250.4,0.4,0.33,0.36,0.31,0.29,0.32,289.0353,278.65315,1248.22,31.1477,77.2435,54.3768,5537.544357
1677,27.68,110.23,465.667,174.3,243.27,74.5,35.9,112.4,197.7,148.4,235.4,251.1,0.43,0.36,0.38,0.31,0.29,0.31,289.3315,278.73936,1375.85,40.3089,79.1045,51.3127,5663.05021
1678,27.62,111.25,423.676,175.14,244.58,73.8,34.8,113.3,198.9,149.8,235.5,253.8,0.42,0.36,0.36,0.3,0.28,0.29,289.0638,278.31361,1434.67,43.8033,80.6469,47.631,5575.499253
1679,27.56,112.27,164.967,173.31,243.13,74.2,34.9,113.6,195.4,149.3,233,253.3,0.42,0.37,0.38,0.31,0.29,0.31,290.5234,279.21701,1523.91,46.6182,84.7914,42.4769,6028.04113
1680,27.49,113.28,167.343,174.73,242.53,72.6,33,110.4,196.2,152.7,232.6,252.2,0.44,0.4,0.41,0.32,0.3,0.32,290.6935,279.47754,1596.31,47.8401,83.9585,42.1752,6192.01211
1681,27.41,114.3,282.8,176.42,243.35,73.4,33.9,111.2,197.9,153.2,234.5,252.1,0.45,0.39,0.42,0.32,0.29,0.32,290.2772,279.50269,1585.45,50.3364,80.5242,47.76,5968.286087
1682,27.32,115.31,149.229,169.17,244.57,77,35.9,109.3,196,149.9,236.8,250.9,0.42,0.39,0.35,0.3,0.28,0.31,291.5167,280.69414,1476.32,45.6356,80.6889,55.8501,6302.82249
1683,27.23,116.32,311.8,176.28,242.58,71.5,30.2,112.4,199.4,151,233.6,251.7,0.44,0.39,0.39,0.32,0.29,0.32,290.8962,280.42501,1689.55,45.9305,77.4662,60.0685,6035.778253
1684,27.12,117.33,469.647,176.21,243.85,73,30.7,114.5,200.2,150.1,233.4,254.1,0.44,0.39,0.37,0.32,0.3,0.31,290.8496,281.33678,1851.25,46.794,70.3835,61.0863,5895.418435
